segment_id,group_id,dataset_id,site,view,data_type,label,file_path,file_name,file_stem,start_sec,end_sec,ch_start,ch_end,original_fs,source_label_csv
10,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427172838,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427172838.sgy,FORGE_78-32_iDASv3-P11_UTC190427172838.sgy,FORGE_78-32_iDASv3-P11_UTC190427172838,11.0,13.0,679,1084,1000.0,utah_lower_labels_2s.csv
11,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427172838,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427172838.sgy,FORGE_78-32_iDASv3-P11_UTC190427172838.sgy,FORGE_78-32_iDASv3-P11_UTC190427172838,12.0,14.0,679,1084,1000.0,utah_lower_labels_2s.csv
12,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427172838,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427172838.sgy,FORGE_78-32_iDASv3-P11_UTC190427172838.sgy,FORGE_78-32_iDASv3-P11_UTC190427172838,13.0,15.0,679,1084,1000.0,utah_lower_labels_2s.csv
13,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173023,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173023.sgy,FORGE_78-32_iDASv3-P11_UTC190427173023.sgy,FORGE_78-32_iDASv3-P11_UTC190427173023,14.0,16.0,679,1084,1000.0,utah_lower_labels_2s.csv
14,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173023,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173023.sgy,FORGE_78-32_iDASv3-P11_UTC190427173023.sgy,FORGE_78-32_iDASv3-P11_UTC190427173023,15.0,17.0,679,1084,1000.0,utah_lower_labels_2s.csv
15,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173023,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173023.sgy,FORGE_78-32_iDASv3-P11_UTC190427173023.sgy,FORGE_78-32_iDASv3-P11_UTC190427173023,16.0,18.0,679,1084,1000.0,utah_lower_labels_2s.csv
16,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173323,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173323.sgy,FORGE_78-32_iDASv3-P11_UTC190427173323.sgy,FORGE_78-32_iDASv3-P11_UTC190427173323,23.0,25.0,679,1084,1000.0,utah_lower_labels_2s.csv
17,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173323,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173323.sgy,FORGE_78-32_iDASv3-P11_UTC190427173323.sgy,FORGE_78-32_iDASv3-P11_UTC190427173323,24.0,26.0,679,1084,1000.0,utah_lower_labels_2s.csv
18,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173323,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173323.sgy,FORGE_78-32_iDASv3-P11_UTC190427173323.sgy,FORGE_78-32_iDASv3-P11_UTC190427173323,25.0,27.0,679,1084,1000.0,utah_lower_labels_2s.csv
19,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173438,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173438.sgy,FORGE_78-32_iDASv3-P11_UTC190427173438.sgy,FORGE_78-32_iDASv3-P11_UTC190427173438,7.0,9.0,679,1084,1000.0,utah_lower_labels_2s.csv
20,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173438,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173438.sgy,FORGE_78-32_iDASv3-P11_UTC190427173438.sgy,FORGE_78-32_iDASv3-P11_UTC190427173438,8.0,10.0,679,1084,1000.0,utah_lower_labels_2s.csv
21,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173653,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173653.sgy,FORGE_78-32_iDASv3-P11_UTC190427173653.sgy,FORGE_78-32_iDASv3-P11_UTC190427173653,16.0,18.0,679,1084,1000.0,utah_lower_labels_2s.csv
22,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173653,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173653.sgy,FORGE_78-32_iDASv3-P11_UTC190427173653.sgy,FORGE_78-32_iDASv3-P11_UTC190427173653,17.0,19.0,679,1084,1000.0,utah_lower_labels_2s.csv
23,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173653,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173653.sgy,FORGE_78-32_iDASv3-P11_UTC190427173653.sgy,FORGE_78-32_iDASv3-P11_UTC190427173653,18.0,20.0,679,1084,1000.0,utah_lower_labels_2s.csv
24,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173708,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173708.sgy,FORGE_78-32_iDASv3-P11_UTC190427173708.sgy,FORGE_78-32_iDASv3-P11_UTC190427173708,26.0,28.0,679,1084,1000.0,utah_lower_labels_2s.csv
25,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173708,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173708.sgy,FORGE_78-32_iDASv3-P11_UTC190427173708.sgy,FORGE_78-32_iDASv3-P11_UTC190427173708,27.0,29.0,679,1084,1000.0,utah_lower_labels_2s.csv
26,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173738,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173738.sgy,FORGE_78-32_iDASv3-P11_UTC190427173738.sgy,FORGE_78-32_iDASv3-P11_UTC190427173738,20.0,22.0,679,1084,1000.0,utah_lower_labels_2s.csv
27,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173738,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173738.sgy,FORGE_78-32_iDASv3-P11_UTC190427173738.sgy,FORGE_78-32_iDASv3-P11_UTC190427173738,21.0,23.0,679,1084,1000.0,utah_lower_labels_2s.csv
28,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173853,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173853.sgy,FORGE_78-32_iDASv3-P11_UTC190427173853.sgy,FORGE_78-32_iDASv3-P11_UTC190427173853,20.0,22.0,679,1084,1000.0,utah_lower_labels_2s.csv
29,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173853,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173853.sgy,FORGE_78-32_iDASv3-P11_UTC190427173853.sgy,FORGE_78-32_iDASv3-P11_UTC190427173853,21.0,23.0,679,1084,1000.0,utah_lower_labels_2s.csv
30,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173908,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173908.sgy,FORGE_78-32_iDASv3-P11_UTC190427173908.sgy,FORGE_78-32_iDASv3-P11_UTC190427173908,27.0,29.0,679,1084,1000.0,utah_lower_labels_2s.csv
31,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427173908,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427173908.sgy,FORGE_78-32_iDASv3-P11_UTC190427173908.sgy,FORGE_78-32_iDASv3-P11_UTC190427173908,28.0,30.0,679,1084,1000.0,utah_lower_labels_2s.csv
32,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174023,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174023.sgy,FORGE_78-32_iDASv3-P11_UTC190427174023.sgy,FORGE_78-32_iDASv3-P11_UTC190427174023,14.0,16.0,679,1084,1000.0,utah_lower_labels_2s.csv
33,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174023,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174023.sgy,FORGE_78-32_iDASv3-P11_UTC190427174023.sgy,FORGE_78-32_iDASv3-P11_UTC190427174023,15.0,17.0,679,1084,1000.0,utah_lower_labels_2s.csv
34,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174308,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308,14.0,16.0,679,1084,1000.0,utah_lower_labels_2s.csv
35,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174308,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308,15.0,17.0,679,1084,1000.0,utah_lower_labels_2s.csv
36,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174308,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308,16.0,18.0,679,1084,1000.0,utah_lower_labels_2s.csv
37,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174308,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308,17.0,19.0,679,1084,1000.0,utah_lower_labels_2s.csv
38,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174308,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308,18.0,20.0,679,1084,1000.0,utah_lower_labels_2s.csv
39,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174308,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308.sgy,FORGE_78-32_iDASv3-P11_UTC190427174308,19.0,21.0,679,1084,1000.0,utah_lower_labels_2s.csv
40,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174508,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174508.sgy,FORGE_78-32_iDASv3-P11_UTC190427174508.sgy,FORGE_78-32_iDASv3-P11_UTC190427174508,4.0,6.0,679,1084,1000.0,utah_lower_labels_2s.csv
41,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174508,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174508.sgy,FORGE_78-32_iDASv3-P11_UTC190427174508.sgy,FORGE_78-32_iDASv3-P11_UTC190427174508,5.0,7.0,679,1084,1000.0,utah_lower_labels_2s.csv
42,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174538,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,FORGE_78-32_iDASv3-P11_UTC190427174538,9.0,11.0,679,1084,1000.0,utah_lower_labels_2s.csv
43,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174538,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,FORGE_78-32_iDASv3-P11_UTC190427174538,10.0,12.0,679,1084,1000.0,utah_lower_labels_2s.csv
44,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174538,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,FORGE_78-32_iDASv3-P11_UTC190427174538.sgy,FORGE_78-32_iDASv3-P11_UTC190427174538,11.0,13.0,679,1084,1000.0,utah_lower_labels_2s.csv
45,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174753,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,FORGE_78-32_iDASv3-P11_UTC190427174753,24.0,26.0,679,1084,1000.0,utah_lower_labels_2s.csv
46,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174753,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,FORGE_78-32_iDASv3-P11_UTC190427174753.sgy,FORGE_78-32_iDASv3-P11_UTC190427174753,25.0,27.0,679,1084,1000.0,utah_lower_labels_2s.csv
47,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174923,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,FORGE_78-32_iDASv3-P11_UTC190427174923,25.0,27.0,679,1084,1000.0,utah_lower_labels_2s.csv
48,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427174923,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,FORGE_78-32_iDASv3-P11_UTC190427174923.sgy,FORGE_78-32_iDASv3-P11_UTC190427174923,26.0,28.0,679,1084,1000.0,utah_lower_labels_2s.csv
49,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175023,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,FORGE_78-32_iDASv3-P11_UTC190427175023,25.0,27.0,679,1084,1000.0,utah_lower_labels_2s.csv
50,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175023,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,FORGE_78-32_iDASv3-P11_UTC190427175023.sgy,FORGE_78-32_iDASv3-P11_UTC190427175023,26.0,28.0,679,1084,1000.0,utah_lower_labels_2s.csv
51,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175108,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175108.sgy,FORGE_78-32_iDASv3-P11_UTC190427175108.sgy,FORGE_78-32_iDASv3-P11_UTC190427175108,18.0,20.0,679,1084,1000.0,utah_lower_labels_2s.csv
52,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175108,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175108.sgy,FORGE_78-32_iDASv3-P11_UTC190427175108.sgy,FORGE_78-32_iDASv3-P11_UTC190427175108,19.0,21.0,679,1084,1000.0,utah_lower_labels_2s.csv
53,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175108,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175108.sgy,FORGE_78-32_iDASv3-P11_UTC190427175108.sgy,FORGE_78-32_iDASv3-P11_UTC190427175108,20.0,22.0,679,1084,1000.0,utah_lower_labels_2s.csv
54,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175123,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175123.sgy,FORGE_78-32_iDASv3-P11_UTC190427175123.sgy,FORGE_78-32_iDASv3-P11_UTC190427175123,14.0,16.0,679,1084,1000.0,utah_lower_labels_2s.csv
55,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175123,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175123.sgy,FORGE_78-32_iDASv3-P11_UTC190427175123.sgy,FORGE_78-32_iDASv3-P11_UTC190427175123,15.0,17.0,679,1084,1000.0,utah_lower_labels_2s.csv
56,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175123,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175123.sgy,FORGE_78-32_iDASv3-P11_UTC190427175123.sgy,FORGE_78-32_iDASv3-P11_UTC190427175123,16.0,18.0,679,1084,1000.0,utah_lower_labels_2s.csv
57,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175823,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175823.sgy,FORGE_78-32_iDASv3-P11_UTC190427175823.sgy,FORGE_78-32_iDASv3-P11_UTC190427175823,7.0,9.0,679,1084,1000.0,utah_lower_labels_2s.csv
58,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175823,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175823.sgy,FORGE_78-32_iDASv3-P11_UTC190427175823.sgy,FORGE_78-32_iDASv3-P11_UTC190427175823,8.0,10.0,679,1084,1000.0,utah_lower_labels_2s.csv
59,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175823,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175823.sgy,FORGE_78-32_iDASv3-P11_UTC190427175823.sgy,FORGE_78-32_iDASv3-P11_UTC190427175823,9.0,11.0,679,1084,1000.0,utah_lower_labels_2s.csv
60,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175953,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175953.sgy,FORGE_78-32_iDASv3-P11_UTC190427175953.sgy,FORGE_78-32_iDASv3-P11_UTC190427175953,8.0,10.0,679,1084,1000.0,utah_lower_labels_2s.csv
61,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175953,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175953.sgy,FORGE_78-32_iDASv3-P11_UTC190427175953.sgy,FORGE_78-32_iDASv3-P11_UTC190427175953,9.0,11.0,679,1084,1000.0,utah_lower_labels_2s.csv
62,utah_2019__FORGE_78-32_iDASv3-P11_UTC190427175953,utah_2019,utah_2019,utah_2019_1,event,1,/home/ted1204/MS_Detection_Datamaker/MS_datamaker_UTAH_2019/data/event/FORGE_78-32_iDASv3-P11_UTC190427175953.sgy,FORGE_78-32_iDASv3-P11_UTC190427175953.sgy,FORGE_78-32_iDASv3-P11_UTC190427175953,15.0,17.0,679,1084,1000.0,utah_lower_labels_2s.csv
